,File Path,File Name,Extension,Size (MB),Modification Time,Access Time,Creation Time,Parent Directory,Is File,Is Symlink,Absolute Path,Num Lines,Num Functions,Num Classes,Encoding,Num Rows,Num Cols,Num Cells,Empty Cells,Has Password,Num Words,Author,Last Modified By,Original Format,Mode,Width,Height,Num Slides,Subject,Date,Sender,Active Sheet,Sheet Names,Data,Creator,Num Files,File Types,File Names,Error,Num Keys,Key Names,Empty Values,Bitrate,Length,Artist,Title,Organization,Animated,Frames,Message
114,C:\Users\BLUO\Downloads\report\tests\resources\test_files\Test_excel_file.xlsx,Test_excel_file.xlsx,.xlsx,0.011885,2024-01-15 15:34:00,2024-01-16 19:48:46,2024-01-15 15:34:00,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\Test_excel_file.xlsx,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,N/A,N/A,"Burnett, Taylen (HC/SC)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sheet3,"['Sheet1', 'Sheet2', 'Sheet3']","{'Sheet1': [(1, 2, 3, None, None), ('a', 'b', 'c', None, None), (None, None, None, None, None), (None, None, None, None, None), (None, None, None, None, None), (None, None, None, None, None), (None, None, None, None, None), (4, None, None, None, None), ('d', None, None, None, None), (None, None, None, None, 't')], 'Sheet2': [(None, None, None, None, None, None, None), (None, None, None, None, None, None, None), (None, None, None, None, None, None, None), (None, None, None, None, None, None, None), (None, None, None, None, None, None, None), (None, None, None, None, None, None, None), (None, None, None, None, None, None, None), (None, None, None, None, None, None, None), (None, None, None, None, None, None, None), (None, None, None, None, None, None, None), (None, None, None, None, None, None, 'h')], 'Sheet3': [(None, None, None, None, None, None, None), ('Column1', 'Column2', 'Column3', 'Column4', 'Column5', 'Column6', 'Column7'), (234, 423, 2, 3, 98, 7890, 9876), (5, 6, 7, 8, 9, 5, None), (None, 9876, 98, 6, 879, None, None), (98769, None, None, 8976, None, None, 8796), (None, None, 7, 79, 897, None, 879), (None, 87, 987, 7, 7, None, 8), (None, 65, 6565, None, None, 5, 55), (None, None, None, None, None, None, 675), (None, None, 655656, None, None, 56, None), (656565, None, None, None, None, 56, None), (None, None, None, None, None, None, None), (None, None, None, None, None, None, None), (None, None, None, None, None, None, None), (None, None, None, None, None, None, None), (None, None, None, None, None, None, None), (None, None, None, None, None, None, None), (None, None, None, None, None, None, None), (None, None, None, None, None, None, None), ('antidisestablishmentarianism', None, None, None, None, None, None)]}","Burnett, Taylen (HC/SC)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
115,C:\Users\BLUO\Downloads\report\tests\resources\test_files\Test_excel_file_corrupted.xlsx,Test_excel_file_corrupted.xlsx,.xlsx,0.011885,2024-01-15 15:34:00,2024-01-17 15:02:59,2024-01-15 15:34:00,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\Test_excel_file_corrupted.xlsx,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FileCorruptionError,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
116,C:\Users\BLUO\Downloads\report\tests\resources\test_files\Test_excel_file_Locked.xlsx,Test_excel_file_Locked.xlsx,.xlsx,0.018432,2024-01-15 15:34:00,2024-01-16 19:48:46,2024-01-15 15:34:00,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\Test_excel_file_Locked.xlsx,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
117,C:\Users\BLUO\Downloads\report\tests\resources\test_files\Test_for_RTF.rtf,Test_for_RTF.rtf,.rtf,0.103257,2024-01-15 15:34:00,2024-01-16 19:48:46,2024-01-15 15:34:00,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\Test_for_RTF.rtf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
118,C:\Users\BLUO\Downloads\report\tests\resources\test_files\Test_for_RTF_corrupted.rtf,Test_for_RTF_corrupted.rtf,.rtf,0.102774,2024-01-15 15:34:00,2024-01-17 15:02:59,2024-01-15 15:34:00,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\Test_for_RTF_corrupted.rtf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FileProcessingFailedError,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
119,C:\Users\BLUO\Downloads\report\tests\resources\test_files\test_ocr_text.gif,test_ocr_text.gif,.gif,0.100566,2024-01-15 15:34:01,2024-01-16 19:48:46,2024-01-15 15:34:01,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\test_ocr_text.gif,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,GIF,P,955.0,528.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,1.0,N/A
120,C:\Users\BLUO\Downloads\report\tests\resources\test_files\test_ocr_text.jpg,test_ocr_text.jpg,.jpg,0.011106,2024-01-15 15:34:01,2024-01-16 19:48:46,2024-01-15 15:34:01,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\test_ocr_text.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,JPEG,RGB,955.0,528.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
121,C:\Users\BLUO\Downloads\report\tests\resources\test_files\test_ocr_text.pdf,test_ocr_text.pdf,.pdf,0.011142,2024-01-15 15:34:01,2024-01-16 19:48:46,2024-01-15 15:34:01,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\test_ocr_text.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
122,C:\Users\BLUO\Downloads\report\tests\resources\test_files\test_ocr_text.png,test_ocr_text.png,.png,0.004746,2024-01-15 15:34:01,2024-01-16 19:48:46,2024-01-15 15:34:01,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\test_ocr_text.png,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,PNG,RGBA,955.0,528.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
123,C:\Users\BLUO\Downloads\report\tests\resources\test_files\test_ocr_text.tif,test_ocr_text.tif,.tif,0.007052,2024-01-15 15:34:01,2024-01-16 19:48:46,2024-01-15 15:34:01,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\test_ocr_text.tif,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,TIFF,RGBA,955.0,528.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
124,C:\Users\BLUO\Downloads\report\tests\resources\test_files\test_ocr_text.tiff,test_ocr_text.tiff,.tiff,0.036268,2024-01-15 15:34:01,2024-01-16 19:48:46,2024-01-15 15:34:01,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\test_ocr_text.tiff,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,TIFF,RGBA,955.0,528.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
125,C:\Users\BLUO\Downloads\report\tests\resources\test_files\test_ocr_text_2.gif,test_ocr_text_2.gif,.gif,0.072603,2024-01-15 15:34:01,2024-01-16 19:48:46,2024-01-15 15:34:01,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\test_ocr_text_2.gif,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,GIF,P,973.0,530.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,1.0,N/A
126,C:\Users\BLUO\Downloads\report\tests\resources\test_files\test_ocr_text_2.jpg,test_ocr_text_2.jpg,.jpg,0.01162,2024-01-15 15:34:01,2024-01-16 19:48:46,2024-01-15 15:34:01,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\test_ocr_text_2.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,JPEG,RGB,973.0,530.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
127,C:\Users\BLUO\Downloads\report\tests\resources\test_files\test_ocr_text_2.pdf,test_ocr_text_2.pdf,.pdf,0.011609,2024-01-15 15:34:01,2024-01-16 19:48:46,2024-01-15 15:34:01,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\test_ocr_text_2.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
128,C:\Users\BLUO\Downloads\report\tests\resources\test_files\test_ocr_text_2.png,test_ocr_text_2.png,.png,0.004868,2024-01-15 15:34:01,2024-01-16 19:48:46,2024-01-15 15:34:01,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\test_ocr_text_2.png,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,PNG,RGBA,973.0,530.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
129,C:\Users\BLUO\Downloads\report\tests\resources\test_files\test_ocr_text_2.tif,test_ocr_text_2.tif,.tif,0.018694,2024-01-15 15:34:01,2024-01-16 19:48:46,2024-01-15 15:34:01,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\test_ocr_text_2.tif,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,TIFF,RGBA,973.0,530.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
130,C:\Users\BLUO\Downloads\report\tests\resources\test_files\test_ocr_text_2.tiff,test_ocr_text_2.tiff,.tiff,0.047582,2024-01-15 15:34:01,2024-01-16 19:48:46,2024-01-15 15:34:01,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\test_ocr_text_2.tiff,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,TIFF,RGBA,973.0,530.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
131,C:\Users\BLUO\Downloads\report\tests\resources\test_files\unsupported_file_1.xyz,unsupported_file_1.xyz,.xyz,1.7e-05,2024-01-15 15:34:01,2024-01-16 16:54:05,2024-01-15 15:34:01,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\unsupported_file_1.xyz,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,This is a generic processor. Limited functionality available. File was not opened
132,C:\Users\BLUO\Downloads\report\tests\resources\test_files\unsupported_file_2.abcd,unsupported_file_2.abcd,.abcd,2e-05,2024-01-15 15:34:01,2024-01-16 16:54:05,2024-01-15 15:34:01,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\unsupported_file_2.abcd,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,This is a generic processor. Limited functionality available. File was not opened
133,C:\Users\BLUO\Downloads\report\tests\resources\test_files\usa_government_wikipedia.txt,usa_government_wikipedia.txt,.txt,0.04823,2024-01-15 15:34:01,2024-01-16 19:48:46,2024-01-15 15:34:01,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\usa_government_wikipedia.txt,383.0,N/A,N/A,utf-8,N/A,N/A,N/A,N/A,N/A,7160.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
134,C:\Users\BLUO\Downloads\report\tests\resources\true_transcriptions\Frosty the Snowman.txt,Frosty the Snowman.txt,.txt,0.001231,2024-01-15 15:34:01,2024-01-16 19:48:46,2024-01-15 15:34:01,C:\Users\BLUO\Downloads\report\tests\resources\true_transcriptions,1,0,C:\Users\BLUO\Downloads\report\tests\resources\true_transcriptions\Frosty the Snowman.txt,26.0,N/A,N/A,ascii,N/A,N/A,N/A,N/A,N/A,244.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
135,C:\Users\BLUO\Downloads\report\tests\resources\true_transcriptions\How Canadas Universal HealthCare System Works.txt,How Canadas Universal HealthCare System Works.txt,.txt,0.009569,2024-01-15 15:34:01,2024-01-16 19:48:46,2024-01-15 15:34:01,C:\Users\BLUO\Downloads\report\tests\resources\true_transcriptions,1,0,C:\Users\BLUO\Downloads\report\tests\resources\true_transcriptions\How Canadas Universal HealthCare System Works.txt,1.0,N/A,N/A,ascii,N/A,N/A,N/A,N/A,N/A,1579.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
136,C:\Users\BLUO\Downloads\report\tests\resources\true_transcriptions\Jingle Bell Rock.txt,Jingle Bell Rock.txt,.txt,0.001037,2024-01-15 15:34:01,2024-01-16 19:48:46,2024-01-15 15:34:01,C:\Users\BLUO\Downloads\report\tests\resources\true_transcriptions,1,0,C:\Users\BLUO\Downloads\report\tests\resources\true_transcriptions\Jingle Bell Rock.txt,30.0,N/A,N/A,ascii,N/A,N/A,N/A,N/A,N/A,185.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
137,C:\Users\BLUO\Downloads\report\tests\resources\true_transcriptions\Katy Perry.txt,Katy Perry.txt,.txt,0.001588,2024-01-15 15:34:01,2024-01-16 19:48:46,2024-01-15 15:34:01,C:\Users\BLUO\Downloads\report\tests\resources\true_transcriptions,1,0,C:\Users\BLUO\Downloads\report\tests\resources\true_transcriptions\Katy Perry.txt,55.0,N/A,N/A,ascii,N/A,N/A,N/A,N/A,N/A,323.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
138,C:\Users\BLUO\Downloads\report\tests\resources\true_transcriptions\Super Easy French.txt,Super Easy French.txt,.txt,0.002759,2024-01-15 15:34:01,2024-01-16 19:48:46,2024-01-15 15:34:01,C:\Users\BLUO\Downloads\report\tests\resources\true_transcriptions,1,0,C:\Users\BLUO\Downloads\report\tests\resources\true_transcriptions\Super Easy French.txt,1.0,N/A,N/A,utf-8,N/A,N/A,N/A,N/A,N/A,486.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
139,C:\Users\BLUO\Downloads\report\tests\resources\true_transcriptions\Taylor Swift.txt,Taylor Swift.txt,.txt,0.002058,2024-01-15 15:34:01,2024-01-16 19:48:46,2024-01-15 15:34:01,C:\Users\BLUO\Downloads\report\tests\resources\true_transcriptions,1,0,C:\Users\BLUO\Downloads\report\tests\resources\true_transcriptions\Taylor Swift.txt,62.0,N/A,N/A,ascii,N/A,N/A,N/A,N/A,N/A,397.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
140,C:\Users\BLUO\Downloads\report\tests\__pycache__\conftest.cpython-310-pytest-7.4.0.pyc,conftest.cpython-310-pytest-7.4.0.pyc,.pyc,0.001051,2024-01-15 19:41:52,2024-01-17 14:00:11,2024-01-15 19:41:52,C:\Users\BLUO\Downloads\report\tests\__pycache__,1,0,C:\Users\BLUO\Downloads\report\tests\__pycache__\conftest.cpython-310-pytest-7.4.0.pyc,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,This is a generic processor. Limited functionality available. File was not opened
141,C:\Users\BLUO\Downloads\report\tests\__pycache__\directory_analytics_test.cpython-310-pytest-7.4.0.pyc,directory_analytics_test.cpython-310-pytest-7.4.0.pyc,.pyc,0.005221,2024-01-16 17:56:31,2024-01-17 14:00:21,2024-01-16 17:56:31,C:\Users\BLUO\Downloads\report\tests\__pycache__,1,0,C:\Users\BLUO\Downloads\report\tests\__pycache__\directory_analytics_test.cpython-310-pytest-7.4.0.pyc,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,This is a generic processor. Limited functionality available. File was not opened
142,C:\Users\BLUO\Downloads\report\tests\__pycache__\directory_report_test.cpython-310-pytest-7.4.0.pyc,directory_report_test.cpython-310-pytest-7.4.0.pyc,.pyc,0.012966,2024-01-16 17:55:48,2024-01-17 14:00:21,2024-01-16 17:55:48,C:\Users\BLUO\Downloads\report\tests\__pycache__,1,0,C:\Users\BLUO\Downloads\report\tests\__pycache__\directory_report_test.cpython-310-pytest-7.4.0.pyc,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,This is a generic processor. Limited functionality available. File was not opened
143,C:\Users\BLUO\Downloads\report\tests\__pycache__\directory_test.cpython-310-pytest-7.4.0.pyc,directory_test.cpython-310-pytest-7.4.0.pyc,.pyc,0.012964,2024-01-16 16:43:59,2024-01-16 16:43:59,2024-01-16 16:43:59,C:\Users\BLUO\Downloads\report\tests\__pycache__,1,0,C:\Users\BLUO\Downloads\report\tests\__pycache__\directory_test.cpython-310-pytest-7.4.0.pyc,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,This is a generic processor. Limited functionality available. File was not opened
144,C:\Users\BLUO\Downloads\report\tests\__pycache__\test_audio_processor.cpython-310-pytest-7.4.0.pyc,test_audio_processor.cpython-310-pytest-7.4.0.pyc,.pyc,0.005355,2024-01-15 19:42:03,2024-01-17 14:00:21,2024-01-15 19:42:03,C:\Users\BLUO\Downloads\report\tests\__pycache__,1,0,C:\Users\BLUO\Downloads\report\tests\__pycache__\test_audio_processor.cpython-310-pytest-7.4.0.pyc,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,This is a generic processor. Limited functionality available. File was not opened
145,C:\Users\BLUO\Downloads\report\tests\__pycache__\test_corrupted_files.cpython-310-pytest-7.4.0.pyc,test_corrupted_files.cpython-310-pytest-7.4.0.pyc,.pyc,0.002166,2024-01-15 19:42:03,2024-01-17 14:00:21,2024-01-15 19:42:03,C:\Users\BLUO\Downloads\report\tests\__pycache__,1,0,C:\Users\BLUO\Downloads\report\tests\__pycache__\test_corrupted_files.cpython-310-pytest-7.4.0.pyc,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,This is a generic processor. Limited functionality available. File was not opened
146,C:\Users\BLUO\Downloads\report\tests\__pycache__\test_csv_processor.cpython-310-pytest-7.4.0.pyc,test_csv_processor.cpython-310-pytest-7.4.0.pyc,.pyc,0.003329,2024-01-15 19:42:03,2024-01-17 14:00:21,2024-01-15 19:42:03,C:\Users\BLUO\Downloads\report\tests\__pycache__,1,0,C:\Users\BLUO\Downloads\report\tests\__pycache__\test_csv_processor.cpython-310-pytest-7.4.0.pyc,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,This is a generic processor. Limited functionality available. File was not opened
147,C:\Users\BLUO\Downloads\report\tests\__pycache__\test_docx_processor.cpython-310-pytest-7.4.0.pyc,test_docx_processor.cpython-310-pytest-7.4.0.pyc,.pyc,0.004027,2024-01-15 19:42:03,2024-01-17 14:00:21,2024-01-15 19:42:03,C:\Users\BLUO\Downloads\report\tests\__pycache__,1,0,C:\Users\BLUO\Downloads\report\tests\__pycache__\test_docx_processor.cpython-310-pytest-7.4.0.pyc,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,This is a generic processor. Limited functionality available. File was not opened
148,C:\Users\BLUO\Downloads\report\tests\__pycache__\test_generic_processor.cpython-310-pytest-7.4.0.pyc,test_generic_processor.cpython-310-pytest-7.4.0.pyc,.pyc,0.00731,2024-01-15 19:42:03,2024-01-17 14:00:21,2024-01-15 19:42:03,C:\Users\BLUO\Downloads\report\tests\__pycache__,1,0,C:\Users\BLUO\Downloads\report\tests\__pycache__\test_generic_processor.cpython-310-pytest-7.4.0.pyc,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,This is a generic processor. Limited functionality available. File was not opened
149,C:\Users\BLUO\Downloads\report\tests\__pycache__\test_gif_processor.cpython-310-pytest-7.4.0.pyc,test_gif_processor.cpython-310-pytest-7.4.0.pyc,.pyc,0.003282,2024-01-15 19:42:03,2024-01-17 14:00:21,2024-01-15 19:42:03,C:\Users\BLUO\Downloads\report\tests\__pycache__,1,0,C:\Users\BLUO\Downloads\report\tests\__pycache__\test_gif_processor.cpython-310-pytest-7.4.0.pyc,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,This is a generic processor. Limited functionality available. File was not opened
